Nitrogen,Phosphorus,Potassium,humidity,ph,temperature,rainfall,label
93,26,27,56.46829641,7.288211994,24.59245684,137.7044047,22
104,35,28,50.66687215,6.983732393,27.51006055,143.9955548,22
116,36,25,58.52534263,6.172090205,27.57847581,156.6810374,22
107,38,29,57.56695719,6.35118177,26.65069302,145.105065,22
101,33,33,62.0183627,6.908671379,26.97251562,142.8610793,22
107,31,31,52.97841162,6.766184468,23.17124551,153.1201644,22
99,16,30,65.44340921,6.392791654,23.52652084,186.1728203,22
103,40,30,55.196224,6.348316257,27.30901814,141.4831644,22
118,31,34,62.88179198,6.123796057,27.54823036,181.4170812,22
106,21,35,57.04151119,7.428523634,25.627355,188.5506536,22
116,38,34,50.04557009,6.020947179,23.29250318,183.468585,22
97,35,26,53.74144743,6.334610249,24.91461008,166.2549307,22
107,34,32,66.4132686,6.78006386,26.77463708,177.7745075,22
99,15,27,56.63636248,6.086922359,27.41711238,127.92461,22
118,33,30,67.22512329,6.362607851,24.13179691,173.3228386,22
117,32,34,52.12739421,6.758792552,26.2724184,127.1752928,22
104,18,30,60.39647474,6.779832611,23.60301571,140.9370415,22
